Date,Open,High,Low,Close,Adj Close,Volume
2013-07-08,15.003928184509277,15.035714149475098,14.666071891784668,14.823214530944824,13.061885833740234,298138400
2013-07-09,14.771428108215332,15.125,14.656428337097168,15.083928108215332,13.291619300842285,352584400
2013-07-10,14.985713958740234,15.171428680419922,14.9375,15.026071548461914,13.240639686584473,281405600
2013-07-11,15.10535717010498,15.294642448425293,15.04178524017334,15.260356903076172,13.447086334228516,326292400
2013-07-12,15.273214340209961,15.349642753601074,15.121786117553711,15.232500076293945,13.422538757324219,279563200
2013-07-15,15.17892837524414,15.409285545349121,15.171428680419922,15.265714645385742,13.451805114746094,241917200
2013-07-16,15.232856750488281,15.382499694824219,15.14892864227295,15.364285469055176,13.538664817810059,216538000
2013-07-17,15.346428871154785,15.436429023742676,15.293571472167969,15.36821460723877,13.542130470275879,198990400
2013-07-18,15.47785758972168,15.531071662902832,15.378928184509277,15.420000076293945,13.587760925292969,218878800
2013-07-19,15.467857360839844,15.499285697937012,15.155357360839844,15.176785469055176,13.373444557189941,268721600
2013-07-22,15.337857246398926,15.348214149475098,15.195357322692871,15.225357055664062,13.416244506835938,207796400
2013-07-23,15.214285850524902,15.248571395874023,14.95392894744873,14.96392822265625,13.185880661010742,369395600
2013-07-24,15.676071166992188,15.878213882446289,15.545000076293945,15.732500076293945,13.863130569458008,591936800
2013-07-25,15.739285469055176,15.764286041259766,15.564642906188965,15.660714149475098,13.799871444702148,229493600
2013-07-26,15.546428680419922,15.751428604125977,15.5121431350708,15.749643325805664,13.878236770629883,200152400
2013-07-29,15.742856979370117,16.07107162475586,15.721428871154785,15.992500305175781,14.09223461151123,248057600
2013-07-30,16.06999969482422,16.326786041259766,16.043928146362305,16.190000534057617,14.266270637512207,309422400
2013-07-31,16.249643325805664,16.33357048034668,16.051071166992188,16.161785125732422,14.24140739440918,322957600
2013-08-01,16.276784896850586,16.314285278320312,16.187856674194336,16.309999465942383,14.372010231018066,206250800
2013-08-02,16.357500076293945,16.530357360839844,16.30928611755371,16.519285202026367,14.556425094604492,274783600
2013-08-05,16.596071243286133,16.809642791748047,16.50535774230957,16.766071319580078,14.773886680603027,318855600
2013-08-06,16.71500015258789,16.853214263916016,16.506071090698242,16.616071701049805,14.641714096069336,334857600
2013-08-07,16.564285278320312,16.678571701049805,16.491785049438477,16.606428146362305,14.633216857910156,298858000
2013-08-08,16.566429138183594,16.575000762939453,16.355356216430664,16.464643478393555,14.604072570800781,255777200
2013-08-09,16.3799991607666,16.44499969482422,16.201786041259766,16.230356216430664,14.396261215209961,266865200
2013-08-12,16.316429138183594,16.737499237060547,16.30821418762207,16.691429138183594,14.805227279663086,364434000
2013-08-13,16.819286346435547,17.66642951965332,16.71607208251953,17.484642028808594,15.508808135986328,881941200
2013-08-14,17.781429290771484,18.008928298950195,17.621429443359375,17.803571701049805,15.791695594787598,756372400
2013-08-15,17.729286193847656,17.94285774230957,17.46714210510254,17.782499313354492,15.7730073928833,490294000
2013-08-16,17.862499237060547,17.962142944335938,17.816429138183594,17.940357208251953,15.913021087646484,362306000
2013-08-19,18.012142181396484,18.347856521606445,18.0,18.13357162475586,16.08440589904785,510518400
2013-08-20,18.203927993774414,18.234642028808594,17.886428833007812,17.895357131958008,15.873115539550781,358688400
2013-08-21,17.9853572845459,18.112499237060547,17.899999618530273,17.941429138183594,15.913972854614258,335879600
2013-08-22,18.03499984741211,18.056785583496094,17.792856216430664,17.96285629272461,15.93298625946045,244207600
2013-08-23,17.973928451538086,17.97678565979004,17.83392906188965,17.893571853637695,15.871527671813965,222731600
2013-08-26,17.883928298950195,18.22142791748047,17.875,17.963214874267578,15.933300971984863,330965600
2013-08-27,17.785715103149414,17.94678497314453,17.367856979370117,17.449642181396484,15.477764129638672,424188800
2013-08-28,17.35714340209961,17.707143783569336,17.35714340209961,17.532142639160156,15.550943374633789,307608000
2013-08-29,17.558929443359375,17.73214340209961,17.54035758972168,17.560714721679688,15.576286315917969,239657600
2013-08-30,17.571428298950195,17.605356216430664,17.375,17.400714874267578,15.434368133544922,272297200
2013-09-03,17.610713958740234,17.878570556640625,17.405357360839844,17.44928550720215,15.477445602416992,331928800
2013-09-04,17.841428756713867,17.937143325805664,17.724285125732422,17.81035804748535,15.797715187072754,345032800
2013-09-05,17.866071701049805,17.881427764892578,17.6299991607666,17.688213348388672,15.689373970031738,236367600
2013-09-06,17.801427841186523,17.834999084472656,17.498214721679688,17.79357147216797,15.782825469970703,359525600
2013-09-09,18.035715103149414,18.139999389648438,17.981428146362305,18.077499389648438,16.034666061401367,340687200
2013-09-10,18.078571319580078,18.123214721679688,17.48214340209961,17.665714263916016,15.669411659240723,743195600
2013-09-11,16.67892837524414,16.917499542236328,16.600357055664062,16.703927993774414,14.81631851196289,898696400
2013-09-12,16.73214340209961,16.97857093811035,16.64321517944336,16.881786346435547,14.974075317382812,404051200
2013-09-13,16.762142181396484,16.851072311401367,16.59642791748047,16.60357093811035,14.727300643920898,298835600
2013-09-16,16.464284896850586,16.48607063293457,15.972143173217773,16.075714111328125,14.25909423828125,543706800
2013-09-17,15.998571395874023,16.418214797973633,15.982142448425293,16.261428833007812,14.423824310302734,399380800
2013-09-18,16.542142868041992,16.655357360839844,16.4521427154541,16.595714569091797,14.720335006713867,456862000
2013-09-19,16.810714721679688,16.993928909301758,16.758928298950195,16.867856979370117,14.961723327636719,404541200
2013-09-20,17.071428298950195,17.09107208251953,16.64285659790039,16.693214416503906,14.806816101074219,699302800
2013-09-23,17.717857360839844,17.74678611755371,17.235713958740234,17.522857666015625,15.542710304260254,762106800
2013-09-24,17.674285888671875,17.695356369018555,17.422142028808594,17.467857360839844,15.49392032623291,364344400
2013-09-25,17.47142791748047,17.48714256286621,17.193927764892578,17.197500228881836,15.25411319732666,316957200
2013-09-26,17.35714340209961,17.448572158813477,17.282142639160156,17.364999771118164,15.402684211730957,237221600
2013-09-27,17.277856826782227,17.309642791748047,17.16857147216797,17.241071701049805,15.29276180267334,228040400
2013-09-30,17.04464340209961,17.2021427154541,16.943214416503906,17.026784896850586,15.102691650390625,260156400
2013-10-01,17.087499618530273,17.46928596496582,17.084999084472656,17.427143096923828,15.457806587219238,353883600
2013-10-02,17.343929290771484,17.564285278320312,17.276784896850586,17.484285354614258,15.508489608764648,289184000
2013-10-03,17.51821517944336,17.58392906188965,17.16928482055664,17.2646427154541,15.31367015838623,322753200
2013-10-04,17.28071403503418,17.30714225769043,17.092857360839844,17.25107192993164,15.301633834838867,258868400
2013-10-07,17.37714195251465,17.594642639160156,17.33392906188965,17.41964340209961,15.451156616210938,312292400
2013-10-08,17.49785804748535,17.522857666015625,17.16214370727539,17.176427841186523,15.235424995422363,290917200
2013-10-09,17.308570861816406,17.421072006225586,17.08142852783203,17.37821388244629,15.414407730102539,301725200
2013-10-10,17.547142028808594,17.584999084472656,17.394285202026367,17.48714256286621,15.511025428771973,278602800
2013-10-11,17.392499923706055,17.637142181396484,17.3271427154541,17.600357055664062,15.611442565917969,267738800
2013-10-14,17.493928909301758,17.770713806152344,17.47678565979004,17.715713500976562,15.713767051696777,261898000
2013-10-15,17.76821517944336,17.928571701049805,17.6971435546875,17.809999465942383,15.797394752502441,320073600
2013-10-16,17.885356903076172,17.947500228881836,17.82964324951172,17.896785736083984,15.874377250671387,251101200
2013-10-17,17.856428146362305,18.027856826782227,17.845714569091797,18.01785659790039,15.981768608093262,253593200
2013-10-18,18.07107162475586,18.187856674194336,18.061071395874023,18.17464256286621,16.12083625793457,290542000
2013-10-21,18.27750015258789,18.725000381469727,18.268571853637695,18.6200008392334,16.515867233276367,398106800
2013-10-22,18.800357818603516,18.873214721679688,18.14392852783203,18.56678581237793,16.468666076660156,534063600
2013-10-23,18.535715103149414,18.773927688598633,18.535715103149414,18.748571395874023,16.62990379333496,313723200
2013-10-24,18.75,19.016786575317383,18.65892791748047,18.99678611755371,16.850072860717773,384764800
2013-10-25,18.9757137298584,19.043928146362305,18.753929138183594,18.784286499023438,16.661582946777344,337792000
2013-10-28,18.894285202026367,18.964284896850586,18.686071395874023,18.924285888671875,16.78575897216797,550440800
2013-10-29,19.15250015258789,19.258928298950195,18.376428604125977,18.452857971191406,16.36760902404785,635807200
2013-10-30,18.5575008392334,18.84000015258789,18.46500015258789,18.746429443359375,16.628007888793945,354163600
2013-10-31,18.75,18.83892822265625,18.616785049438477,18.667856216430664,16.558319091796875,275696400
2013-11-01,18.71500015258789,18.742856979370117,18.4228572845459,18.572500228881836,16.47372817993164,274890000
2013-11-04,18.610713958740234,18.815000534057617,18.528928756713867,18.8125,16.686614990234375,244627600
2013-11-05,18.735000610351562,18.88892936706543,18.678571701049805,18.766071319580078,16.645431518554688,265213200
2013-11-06,18.719642639160156,18.7450008392334,18.507143020629883,18.604286193847656,16.59827423095703,223375600
2013-11-07,18.556428909301758,18.68535804748535,18.299285888671875,18.30321502685547,16.329662322998047,262620400
2013-11-08,18.377857208251953,18.611785888671875,18.306785583496094,18.591428756713867,16.58679962158203,279316800
2013-11-11,18.57107162475586,18.631071090698242,18.37178611755371,18.537500381469727,16.53868865966797,227452400
2013-11-12,18.48821449279785,18.711427688598633,18.464284896850586,18.57178497314453,16.569276809692383,204276800
2013-11-13,18.5,18.651784896850586,18.46285629272461,18.593929290771484,16.58902931213379,197220800
2013-11-14,18.671785354614258,18.902856826782227,18.638214111328125,18.862857818603516,16.828964233398438,282419200
2013-11-15,18.806428909301758,18.89607048034668,18.73178482055664,18.749643325805664,16.727956771850586,317920400
2013-11-18,18.749643325805664,18.828214645385742,18.507143020629883,18.522499084472656,16.525304794311523,244944000
2013-11-19,18.536785125732422,18.692142486572266,18.49892807006836,18.555356979370117,16.554622650146484,208938800
2013-11-20,18.543928146362305,18.586427688598633,18.368928909301758,18.39285659790039,16.40964126586914,193916800
2013-11-21,18.485713958740234,18.614643096923828,18.34535789489746,18.61214256286621,16.605281829833984,262026800
2013-11-22,18.554285049438477,18.648571014404297,18.51892852783203,18.564285278320312,16.562585830688477,223725600
2013-11-25,18.60785675048828,18.781070709228516,18.60714340209961,18.704999923706055,16.688127517700195,229311600
2013-11-26,18.718570709228516,19.147857666015625,18.714284896850586,19.049999237060547,16.995927810668945,401382800
2013-11-27,19.153928756713867,19.5,19.049999237060547,19.498571395874023,17.396135330200195,363448400
2013-11-29,19.624286651611328,19.940357208251953,19.56464195251465,19.859642028808594,17.718271255493164,318127600
2013-12-02,19.928571701049805,20.15464210510254,19.672142028808594,19.686786651611328,17.56405258178711,472544800
2013-12-03,19.939285278320312,20.22785758972168,19.917142868041992,20.2257137298584,18.044872283935547,450968000
2013-12-04,20.196428298950195,20.328214645385742,20.029285430908203,20.178571701049805,18.0028076171875,377809600
2013-12-05,20.451786041259766,20.540714263916016,20.22892951965332,20.282142639160156,18.09521484375,447580000
2013-12-06,20.206785202026367,20.241071701049805,19.984642028808594,20.000713348388672,17.844131469726562,344352400
2013-12-09,20.032142639160156,20.34214210510254,20.032142639160156,20.229642868041992,18.048368453979492,320493600
2013-12-10,20.127857208251953,20.281429290771484,20.042856216430664,20.198213577270508,18.020336151123047,278269600
2013-12-11,20.25,20.391786575317383,19.988927841186523,20.04857063293457,17.886825561523438,359718800
2013-12-12,20.07642936706543,20.19071388244629,20.00107192993164,20.019285202026367,17.86069679260254,262290000
2013-12-13,20.10178565979004,20.10285758972168,19.773927688598633,19.801071166992188,17.666011810302734,332822000
2013-12-16,19.8221435546875,20.09428596496582,19.82178497314453,19.910715103149414,17.763839721679688,282592800
2013-12-17,19.850357055664062,19.979999542236328,19.76357078552246,19.82107162475586,17.683860778808594,229902400
2013-12-18,19.632143020629883,19.694643020629883,19.242856979370117,19.67035675048828,17.549394607543945,565863200
2013-12-19,19.625,19.64285659790039,19.418928146362305,19.44499969482422,17.34833526611328,320308800
2013-12-20,19.479642868041992,19.70035743713379,19.457857131958008,19.60785675048828,17.493637084960938,436413600
2013-12-23,20.285715103149414,20.382856369018555,20.09857177734375,20.3603572845459,18.16499900817871,501306400
2013-12-24,20.353214263916016,20.424285888671875,20.215356826782227,20.273927688598633,18.087886810302734,167554800
2013-12-26,20.28928565979004,20.339284896850586,20.12071418762207,20.139286041259766,17.96776008605957,204008000
2013-12-27,20.136428833007812,20.157499313354492,19.98214340209961,20.00321388244629,17.846359252929688,225884400
2013-12-30,19.909286499023438,20.00321388244629,19.7257137298584,19.804285049438477,17.668874740600586,253629600
2013-12-31,19.791786193847656,20.045713424682617,19.785715103149414,20.036428451538086,17.875999450683594,223084400
2014-01-02,19.845714569091797,19.89392852783203,19.71500015258789,19.754642486572266,17.624588012695312,234684800
2014-01-03,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,17.23745346069336,392467600
2014-01-06,19.194643020629883,19.52857208251953,19.05714225769043,19.426071166992188,17.331453323364258,412610800
2014-01-07,19.440000534057617,19.498571395874023,19.211427688598633,19.28714370727539,17.20749855041504,317209200
2014-01-08,19.243213653564453,19.484285354614258,19.238927841186523,19.409286499023438,17.316478729248047,258529600
2014-01-09,19.52857208251953,19.53071403503418,19.11964225769043,19.161428451538086,17.0953426361084,279148800
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.981271743774414,304976000
2014-01-13,18.925357818603516,19.375,18.924285888671875,19.133214950561523,17.070167541503906,378492800
2014-01-14,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,17.409841537475586,332561600
2014-01-15,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.759374618530273,391638800
2014-01-16,19.81785774230957,19.887500762939453,19.702857971191406,19.79464340209961,17.66028594970703,229278000
2014-01-17,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,17.227575302124023,426739600
2014-01-21,19.32107162475586,19.645357131958008,19.30071449279785,19.609642028808594,17.495229721069336,328526800
